Time (s),Target RTD,Measured RTD,PWM (%)
19.65959358215332,150.0,146.98,44.1
19.66958498954773,150.0,147.73,41.9
19.68026113510132,150.0,146.84,44.5
19.69036102294922,150.0,147.43,42.8
19.70038938522339,150.0,148.03,41.0
19.710647344589233,150.0,147.88,41.5
19.720882892608643,150.0,148.03,41.1
19.730189323425293,150.0,148.94,38.4
19.74454426765442,150.0,146.84,44.5
19.754614114761353,150.0,148.03,41.1
19.76064968109131,150.0,147.43,42.8
19.769899129867554,150.0,146.39,45.8
19.78048062324524,150.0,148.63,39.3
19.790533542633057,150.0,147.43,42.8
19.80043625831604,150.0,147.43,42.8
19.810580015182495,150.0,147.43,42.9
19.82056450843811,150.0,147.43,42.9
19.83052897453308,150.0,147.58,42.4
19.84054732322693,150.0,148.03,41.1
19.85631251335144,150.0,147.43,42.9
19.864343881607056,150.0,147.43,42.9
19.870369911193848,150.0,146.84,44.6
19.879738092422485,150.0,147.13,43.8
19.89006781578064,150.0,148.18,40.7
19.90060043334961,150.0,147.43,42.9
19.910523414611816,150.0,150.46,34.1
19.920838832855225,150.0,148.63,39.4
19.930537939071655,150.0,149.85,35.9
19.940036058425903,150.0,147.43,42.9
19.95053219795227,150.0,148.94,38.6
19.9660484790802,150.0,148.03,41.2
19.97300934791565,150.0,148.18,40.8
19.980079174041748,150.0,149.39,37.2
19.99066686630249,150.0,148.03,41.2
20.000609397888184,150.0,147.43,42.9
20.010509729385376,150.0,148.63,39.5
20.02059316635132,150.0,147.28,43.4
20.029865741729736,150.0,146.84,44.7
20.04020094871521,150.0,148.63,39.5
20.050529956817627,150.0,147.73,42.1
20.069472789764404,150.0,147.43,43.0
20.075617790222168,150.0,147.73,42.1
20.082687616348267,150.0,147.43,43.0
20.090867280960083,150.0,147.43,43.0
20.10057544708252,150.0,143.9,53.3
20.1106858253479,150.0,147.43,43.0
20.12050437927246,150.0,147.58,42.6
20.130513191223145,150.0,147.43,43.0
20.14057683944702,150.0,147.43,43.0
20.150704622268677,150.0,147.43,43.0
20.16049861907959,150.0,147.43,43.0
20.178582668304443,150.0,149.7,36.5
20.18472146987915,150.0,147.73,42.2
20.192256450653076,150.0,146.98,44.4
20.200488328933716,150.0,147.43,43.1
20.209885358810425,150.0,147.43,43.1
20.220101356506348,150.0,147.73,42.2
20.230123281478882,150.0,148.63,39.6
20.24074649810791,150.0,147.43,43.1
20.24987006187439,150.0,148.63,39.6
20.260107278823853,150.0,147.43,43.1
20.270153045654297,150.0,147.88,41.8
20.289987325668335,150.0,149.54,37.0
20.293004751205444,150.0,147.43,43.1
20.302104949951172,150.0,148.03,41.4
20.31018590927124,150.0,148.78,39.2
20.320486307144165,150.0,145.65,48.3
20.330479383468628,150.0,147.73,42.3
20.340296268463135,150.0,148.63,39.6
20.35056185722351,150.0,148.63,39.7
20.360416650772095,150.0,148.63,39.7
20.37045931816101,150.0,148.03,41.4
20.380651712417603,150.0,148.03,41.4
20.39701199531555,150.0,148.03,41.4
20.40364909172058,150.0,148.03,41.4
20.41199278831482,150.0,147.73,42.3
20.420150756835938,150.0,147.43,43.2
20.43018889427185,150.0,151.69,30.8
20.439708471298218,150.0,148.78,39.2
20.45063018798828,150.0,148.03,41.4
20.459882259368896,150.0,147.43,43.2
20.47041416168213,150.0,147.43,43.2
20.480440616607666,150.0,148.33,40.6
20.489664793014526,150.0,148.63,39.7
20.507188320159912,150.0,147.43,43.2
20.514389514923096,150.0,148.63,39.7
20.521411418914795,150.0,147.43,43.2
20.529535055160522,150.0,147.73,42.3
20.539509534835815,150.0,147.73,42.4
20.55003309249878,150.0,148.03,41.5
20.559821844100952,150.0,148.03,41.5
20.5700044631958,150.0,148.33,40.6
20.579581022262573,150.0,148.94,38.9
20.590518712997437,150.0,148.03,41.5
20.600280284881592,150.0,148.03,41.5
20.61665153503418,150.0,147.73,42.4
20.625789165496826,150.0,148.03,41.5
